"","series_name","meta_mape","rw_drift_mape","arima_mape","ets_mape","nn_mape","tbats_mape","stlm_mape","thetaf_mape","naive_mape","snaive_mape"
"151","D2480",0.00850099869933327,0.00777960286932303,0.00891573420392792,0.00804539301336981,0.0105781786677441,0.00845051269612774,0.246827807457913,0.00790333471035767,0.00806848064049188,0.00806848064049188
"152","D2994",0.0146278586590706,0.0142568176874791,0.0140958173954987,0.0142397553556812,0.0164423076134278,0.0139935567898434,0.0689457104831055,0.0143820485251392,0.0142357230779049,0.0142357230779049
"153","D2462",0.0636641615778452,0.0609998810108712,0.0601215627779089,0.0622023685629261,0.0728866886680853,0.0597179890866203,0.122338886358292,0.0602706614549671,0.0591913859026296,0.0591913859026296
"154","D2103",0.0321468719247565,0.027607648639668,0.0318337588361448,0.0320894682748066,0.036776611586916,0.0351136703431229,0.0372237150975015,0.0311478032325963,0.0318337588361448,0.0318337588361448
"155","D3539",0.00706259390495108,0.00781385972877984,0.00727774491213101,0.00727832883365359,0.0140465238456407,0.00727727596570039,0.0170190039048109,0.00787377572796755,0.00727832673690071,0.00727832673690071
"156","D2317",0.0688089370936663,0.0687638708980259,0.068355756249777,0.0683551919578255,0.0800140684806022,0.0684712082950953,0.957750342612242,0.0689300458556925,0.068355756249777,0.068355756249777
"157","D3513",0.026362818479577,0.0270203503187976,0.0264281950583858,0.0259185660644184,0.026584530087861,0.0259128695458061,0.013037231130328,0.0259561917144121,0.0259185457181854,0.0259185457181854
"158","D2284",0.0173111516042295,0.0158258521661162,0.0180835540658443,0.0169798245310272,0.0214416594500503,0.0196153165156863,0.32744887339475,0.0163412363581308,0.0169795001960824,0.0169795001960824
"159","D3172",0.100614587837833,0.0994450387026804,0.126164537355702,0.0994123460330211,0.0993568248888935,0.0991048623550419,0.513429095507025,0.0994410922959427,0.0994115241240849,0.0994115241240849
"160","D3526",0.0124808693228358,0.0126823531557532,0.0127549219364065,0.0139618419212305,0.0123218948818741,0.0124828794573292,0.273808173440156,0.0122087024262517,0.0119042478065282,0.0119042478065282
"161","D3148",0.023674208123406,0.011258121262732,0.0132376839563886,0.0128132745563671,0.0293244070564404,0.0128167754464314,0.399378747797962,0.012267608692002,0.0127820004234067,0.0127820004234067
"162","D2827",0.0535438919845668,0.0591225742717479,0.059058601787673,0.0591450762830222,0.0230102132187458,0.0590643915791405,4.00447998139895,0.0574053739523788,0.0591447805059696,0.0591447805059696
"163","D2659",0.0159041802341455,0.015072784579574,0.0150409067718546,0.0150864125302865,0.0258083417375126,0.0150746516379071,0.126062441939698,0.0144541796387178,0.0150409067718546,0.0150409067718546
"164","D2272",0.032668733799455,0.0309033134566011,0.0308334661682841,0.0308064502003129,0.0722595958895534,0.030872702862141,1.30083511972636,0.0321459341132545,0.0308334661682841,0.0308334661682841
"165","D3033",0.0102851225614781,0.0104774893671179,0.00988610748391759,0.0104006616415675,0.00960008802301535,0.0101003720074197,0.280139915161139,0.010461017472866,0.010408182164104,0.010408182164104
"166","D3081",0.0113423027861463,0.0102686157013044,0.0121404479873137,0.0121087214759499,0.00786670389953817,0.0120859182521789,0.178455452704002,0.0108633667986153,0.0119563687402844,0.0119563687402844
"167","D2690",0.0140455212093216,0.00554571837614642,0.0425329657238709,0.00706447562403671,0.0168447701178671,0.00820626863252535,0.487194399280516,0.00600801271925781,0.00646444118110044,0.00646444118110044
"168","D3374",0.0393276260260311,0.0403238023833476,0.0383223746775804,0.03878998740951,0.041971335962875,0.0382417724894509,0.209500850342493,0.0398110787417634,0.038787923892911,0.038787923892911
"169","D2199",0.00489002725634296,0.00511460552859769,0.00506916752439579,0.00512528471943799,0.00517949515836776,0.00513085384192458,0.0616420645486222,0.00479139930005238,0.00496491926722125,0.00496491926722125
"170","D2585",0.00966038546071819,0.010325339348433,0.00947780333498444,0.00947863431914199,0.0110399818291288,0.00931062237600975,0.0531390250230739,0.008832416332431,0.00979573261576371,0.00979573261576371
"171","D2429",0.0245550049444661,0.0243979602624807,0.0262827429722162,0.0240716528112377,0.0193677342745479,0.0264801854136212,0.204838165456658,0.024861379092113,0.0250542445434237,0.0250542445434237
